max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781063927604927,0.0,              0,1,              0,0,              1e-05,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781072603815143,0.0,              0,1,              0,0,              1e-05,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781525116203297,0.0,              0,1,              0,0,              1e-05,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781538586075346,0.0,              0,1,              0,0,              1e-05,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781543072499321,0.0,              0,1,              0,0,              1e-05,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781544403729299,0.0,              0,1,              0,0,              1e-05,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9786954898739806,0.0,              0,1,              0,0,              1e-05,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9786968100627275,0.0,              0,1,              0,0,              1e-05,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9786972629351329,0.0,              0,1,              0,0,              1e-05,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9786973926174527,0.0,              0,1,              0,0,              1e-05,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9788102016587045,0.0,              0,1,              0,0,              0.001,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9788180935393233,0.0,              0,1,              0,0,              0.001,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9788580214358742,0.0,              0,1,              0,0,              0.001,0.01,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9789057214008118,0.0,              0,1,              0,0,              0.001,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9792542253468636,0.0,              0,1,              0,0,              0.001,0.1,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9801511914931519,0.0,              0,1,              0,0,              0.01,0.001,0.9500000000000002,              1
              ==============================================================

