time	V(V_Tout,Vcm)	V(V_tin,Vcm)
1.842899262185480e-03	8.381724e-02	1.129569e-01
1.843047380058072e-03	8.479342e-02	1.176332e-01
1.843228288274008e-03	8.691517e-02	1.127497e-01
1.843412895241484e-03	9.014319e-02	1.021911e-01
1.843602703029804e-03	9.421934e-02	8.918352e-02
1.843695532603104e-03	9.687075e-02	8.356881e-02
1.843802586624583e-03	9.977674e-02	7.823128e-02
1.843929878754592e-03	1.033906e-01	7.455425e-02
1.844057099694692e-03	1.069046e-01	7.318448e-02
1.844227873276153e-03	1.113745e-01	7.221329e-02
1.844319266274414e-03	1.138200e-01	7.149121e-02
1.844502052270935e-03	1.185809e-01	6.979215e-02
1.844719325441197e-03	1.238394e-01	6.782518e-02
1.844938723978654e-03	1.287715e-01	6.614117e-02
1.845117994806035e-03	1.323656e-01	6.337301e-02
1.845258488113212e-03	1.348983e-01	5.829316e-02
1.845413324907767e-03	1.374958e-01	4.980916e-02
1.845573219718663e-03	1.404151e-01	4.070174e-02
1.845766454771463e-03	1.439395e-01	3.207295e-02
1.845978365844996e-03	1.473033e-01	2.927190e-02
1.846210706484286e-03	1.489399e-01	3.546523e-02
1.846432421104258e-03	1.478775e-01	4.769847e-02
1.846568810304945e-03	1.469929e-01	5.734535e-02
1.846711932945218e-03	1.465997e-01	6.748289e-02
1.846843631308502e-03	1.465781e-01	7.474163e-02
1.846964323801491e-03	1.465750e-01	7.761708e-02
1.847136451350728e-03	1.470116e-01	7.623860e-02
1.847295287547928e-03	1.482431e-01	7.167740e-02
1.847423042215164e-03	1.493801e-01	6.607786e-02
1.847552344376877e-03	1.505577e-01	5.965963e-02
1.847685412325877e-03	1.518282e-01	5.348462e-02
1.847818743544719e-03	1.531362e-01	4.883373e-02
1.847961857453404e-03	1.543987e-01	4.631181e-02
1.848093295921902e-03	1.554540e-01	4.650059e-02
1.848262046140824e-03	1.563137e-01	4.860051e-02
1.848405169020068e-03	1.566556e-01	5.105869e-02
1.848563347257088e-03	1.569549e-01	5.425529e-02
1.848703089551811e-03	1.571834e-01	5.692238e-02
1.848842935090425e-03	1.574533e-01	5.901204e-02
1.848968011829748e-03	1.577336e-01	5.979393e-02
1.849093066420470e-03	1.580372e-01	5.866899e-02
1.849196473719683e-03	1.583088e-01	5.563872e-02
1.849305866698285e-03	1.585680e-01	5.040516e-02
1.849430790847228e-03	1.589680e-01	4.316504e-02
1.849556354525411e-03	1.593975e-01	3.555726e-02
1.849724124844145e-03	1.599199e-01	2.659552e-02
1.849885493585155e-03	1.602588e-01	2.124949e-02
1.850069981204459e-03	1.598618e-01	1.912943e-02
1.850254454144228e-03	1.582180e-01	1.851992e-02
1.850410577024840e-03	1.565924e-01	1.856701e-02
1.850587903669126e-03	1.546758e-01	1.894000e-02
1.850772121381574e-03	1.523671e-01	1.926067e-02
1.851028383826690e-03	1.490407e-01	2.033706e-02
1.851189085243937e-03	1.469995e-01	2.245387e-02
1.851325076238267e-03	1.451258e-01	2.557831e-02
1.851449785341121e-03	1.433638e-01	2.919318e-02
1.851576990028809e-03	1.415649e-01	3.298885e-02
1.851753335953787e-03	1.391385e-01	3.738748e-02
1.851948366601680e-03	1.365239e-01	4.003404e-02
1.852171740920275e-03	1.343757e-01	4.137069e-02
1.852352613981866e-03	1.332638e-01	4.223722e-02
1.852548197022261e-03	1.321876e-01	4.304262e-02
1.852740569256068e-03	1.312346e-01	4.362828e-02
1.852948824800923e-03	1.304551e-01	4.433997e-02
1.853120262622187e-03	1.300474e-01	4.589404e-02
1.853273460960608e-03	1.298601e-01	4.900050e-02
1.853435822050422e-03	1.297002e-01	5.368014e-02
1.853610873519413e-03	1.295827e-01	5.895005e-02
1.853801121549522e-03	1.296153e-01	6.333143e-02
1.854020882086181e-03	1.303913e-01	6.744535e-02
1.854179298303139e-03	1.315420e-01	7.254133e-02
1.854325755131489e-03	1.328192e-01	8.065054e-02
1.854478588254583e-03	1.342591e-01	9.130262e-02
1.854679437076461e-03	1.363184e-01	1.047746e-01
1.854868189930573e-03	1.387553e-01	1.143259e-01
1.854986318500859e-03	1.407693e-01	1.168634e-01
1.855108081776867e-03	1.428230e-01	1.145974e-01
1.855245517021210e-03	1.459346e-01	1.083557e-01
1.855321310868495e-03	1.477989e-01	1.032082e-01
1.855449307093461e-03	1.508690e-01	9.249358e-02
1.855578313011203e-03	1.544279e-01	8.173822e-02
1.855708822732671e-03	1.580677e-01	7.195711e-02
1.855852627727475e-03	1.619266e-01	6.393206e-02
1.855966715375998e-03	1.648551e-01	6.068142e-02
1.856108353577385e-03	1.680434e-01	5.878489e-02
1.856245556687872e-03	1.705799e-01	5.600581e-02
1.856392031901255e-03	1.729580e-01	5.157043e-02
1.856573603510540e-03	1.764423e-01	4.650624e-02
1.856796316982537e-03	1.796153e-01	4.160433e-02
1.857045822685470e-03	1.809224e-01	3.971535e-02
1.857316315360250e-03	1.799775e-01	4.218473e-02
1.857486160457576e-03	1.792251e-01	4.630400e-02
1.857622406783748e-03	1.786672e-01	5.032526e-02
1.857770759208542e-03	1.779564e-01	5.399375e-02
1.857937540944691e-03	1.772542e-01	5.633533e-02
1.858081438090724e-03	1.767238e-01	5.531336e-02
1.858204809514074e-03	1.762702e-01	5.073637e-02
1.858320836321297e-03	1.759132e-01	4.349366e-02
1.858440835911852e-03	1.756009e-01	3.429177e-02
1.858567496785617e-03	1.753021e-01	2.422388e-02
1.858730685289549e-03	1.747294e-01	1.270781e-02
1.858880694545500e-03	1.740490e-01	6.318152e-03
1.859071395985176e-03	1.727870e-01	6.249547e-03
1.859264349293762e-03	1.695868e-01	1.262273e-02
1.859430993739416e-03	1.661042e-01	2.224723e-02
1.859560123143193e-03	1.636148e-01	3.128944e-02
1.859689743303563e-03	1.612413e-01	4.000083e-02
1.859820273694641e-03	1.588641e-01	4.654126e-02
1.859983008042283e-03	1.559134e-01	5.072914e-02
1.860196916891349e-03	1.531530e-01	5.426756e-02
1.860335248796888e-03	1.523033e-01	5.771887e-02
1.860507317243446e-03	1.512529e-01	6.262267e-02
1.860707793993177e-03	1.502200e-01	6.772999e-02
1.860891220726925e-03	1.498728e-01	7.123448e-02
1.861189071350278e-03	1.504295e-01	7.692368e-02
1.861365143296915e-03	1.515049e-01	8.292486e-02
1.861579221262610e-03	1.530189e-01	9.222268e-02
1.861745824663701e-03	1.543446e-01	9.824806e-02
1.861960400646905e-03	1.568380e-01	1.030076e-01
1.862157771192578e-03	1.600655e-01	1.056707e-01
1.862371591482894e-03	1.642098e-01	1.087927e-01
1.862564883163894e-03	1.682158e-01	1.121795e-01
1.862713163194792e-03	1.716344e-01	1.146713e-01
1.862888083787243e-03	1.758899e-01	1.163543e-01
1.863074178204160e-03	1.806155e-01	1.147043e-01
1.863228550651740e-03	1.846986e-01	1.083580e-01
1.863374922449736e-03	1.888282e-01	9.818082e-02
1.863502004200726e-03	1.924992e-01	8.768530e-02
1.863641259003429e-03	1.963513e-01	7.640393e-02
1.863815131498541e-03	2.009740e-01	6.525268e-02
1.863948241189838e-03	2.041507e-01	6.044459e-02
1.864047333406458e-03	2.062599e-01	6.053743e-02
1.864155275520996e-03	2.083845e-01	6.464145e-02
1.864274817294631e-03	2.106408e-01	7.283861e-02
1.864401395343819e-03	2.131401e-01	8.447221e-02
1.864548561800064e-03	2.148030e-01	9.827290e-02
1.864686006264004e-03	2.154511e-01	1.096901e-01
1.864813866177918e-03	2.163049e-01	1.184101e-01
1.864914447833439e-03	2.173339e-01	1.228916e-01
1.865012202124872e-03	2.185315e-01	1.238173e-01
1.865109685870129e-03	2.196174e-01	1.197706e-01
1.865241948330761e-03	2.213420e-01	1.076775e-01
1.865373269877410e-03	2.237662e-01	9.127778e-02
1.865485315819108e-03	2.259848e-01	7.498883e-02
1.865600949974771e-03	2.282098e-01	5.774964e-02
1.865696189319805e-03	2.299677e-01	4.483534e-02
1.865807926532452e-03	2.318821e-01	3.322716e-02
1.865948786205036e-03	2.342660e-01	2.564989e-02
1.866108432482260e-03	2.361740e-01	2.326471e-02
1.866292796575798e-03	2.359491e-01	2.090981e-02
1.866478695198013e-03	2.329228e-01	1.601709e-02
1.866658027199798e-03	2.300023e-01	1.211565e-02
1.866819489432473e-03	2.281727e-01	1.080526e-02
1.866993454402641e-03	2.249828e-01	1.097411e-02
1.867157000104830e-03	2.214738e-01	1.546921e-02
1.867330832411767e-03	2.173217e-01	2.578701e-02
1.867512272531718e-03	2.127713e-01	4.006140e-02
1.867657128282232e-03	2.092031e-01	5.159307e-02
1.867812043370304e-03	2.053835e-01	6.078580e-02
1.868003142635514e-03	2.007697e-01	6.680052e-02
1.868220086379426e-03	1.969954e-01	7.240964e-02
1.868374671625979e-03	1.957870e-01	7.888542e-02
1.868553077861344e-03	1.944059e-01	8.723281e-02
1.868742345547068e-03	1.932758e-01	9.465386e-02
1.868952214318393e-03	1.929367e-01	9.843855e-02
1.869226643381420e-03	1.933544e-01	9.481849e-02
1.869521880990111e-03	1.961203e-01	8.585885e-02
